beta_neg beta_pos gamma_neg gamma_pos
0.36659411 14.257193 0.00083488781 0.025400309
0.36664182 14.261377 0.00083599638 0.025434878
0.36752996 14.2806 0.00083611306 0.025443091
0.36758434 14.281621 0.00083611349 0.025446015
0.36762574 14.327511 0.00083634622 0.025450581
0.36797025 14.337433 0.00083773415 0.025463613
0.36807142 14.355197 0.00083939337 0.025491139
0.36835815 14.355568 0.00083950509 0.025562912
0.36898464 14.377374 0.00083952677 0.025565468
0.36940314 14.415842 0.00083961232 0.025617906
0.37081164 14.41726 0.00083965797 0.025765914
0.37123945 14.42453 0.00083996899 0.025784027
0.37126432 14.42938 0.00084054567 0.025819404
0.37146498 14.443364 0.00084070268 0.025848291
0.37147162 14.453651 0.00084140439 0.025871379
0.37147721 14.467588 0.00084147766 0.025889191
0.37161243 14.468777 0.00084198262 0.025944794
0.37173008 14.480847 0.00084300214 0.025999712
0.37187069 14.492446 0.00084363357 0.02603675
0.37216274 14.493484 0.00084600724 0.026073977
0.37218815 14.506566 0.00084601656 0.026076641
0.37229595 14.613673 0.000846247 0.026094364
0.37236007 14.628336 0.00084679009 0.026165989
0.37240232 14.636256 0.00084716766 0.026186828
0.37258926 14.666362 0.00084798124 0.026232212
0.37259079 14.670011 0.00084825727 0.026303893
0.37279382 14.672903 0.00084834563 0.026308576
0.37301853 14.710496 0.00084842817 0.026352578
0.37306912 14.715091 0.00084865095 0.026375872
0.37336017 14.732805 0.00084895418 0.026406076
0.37347101 14.7464 0.00084900225 0.026432136
0.37407155 14.764658 0.0008491307 0.026442337
0.37440083 14.803263 0.0008496045 0.026490154
0.37471569 14.809463 0.00084963718 0.026552571
0.37507452 14.824853 0.00085029926 0.026565041
0.375189 14.82689 0.00085042188 0.026599319
0.37567244 14.853653 0.00085094479 0.026616381
0.37610071 14.866439 0.00085260345 0.026669556
0.37641353 14.887885 0.00085316182 0.02667133
0.37774989 14.89114 0.00085393667 0.02668401
0.37787375 14.893334 0.00085399539 0.02669251
0.37789708 14.904675 0.00085454759 0.026703864
0.37791293 14.908762 0.00085455288 0.026718866
0.37817681 14.929963 0.00085493862 0.026745892
0.37825901 14.952181 0.00085535327 0.026775641
0.37826453 14.964006 0.00085666088 0.026803182
0.37835283 14.966284 0.00085674478 0.026822866
0.37859345 14.969199 0.0008567989 0.026826396
0.37880055 14.979211 0.00085735612 0.02683076
0.37915836 15.005478 0.00085748876 0.026851464
0.37932175 15.027588 0.00085969664 0.026875899
0.37938474 15.029361 0.00085986376 0.026884954
0.38008449 15.029413 0.00086040435 0.02691745
0.38025139 15.033088 0.0008606773 0.026957863
0.38031064 15.034408 0.00086107345 0.027055725
0.38035105 15.035893 0.00086109549 0.027083671
0.38046922 15.040224 0.00086119678 0.027107024
0.38066545 15.071162 0.00086122089 0.027128243
0.3807808 15.102695 0.00086135193 0.02717335
0.38131324 15.137635 0.00086213133 0.027233693
0.38142194 15.1483 0.00086243201 0.027234857
0.38144411 15.166948 0.00086269185 0.027279204
0.38148267 15.185432 0.00086309714 0.027305099
0.38152149 15.185781 0.00086438284 0.027342261
0.38164182 15.218684 0.0008644422 0.027371288
0.38207658 15.232442 0.00086448417 0.027392321
0.38217394 15.238896 0.00086451608 0.027411975
0.38230586 15.257229 0.00086520259 0.027420639
0.38238028 15.313159 0.00086701397 0.027435269
0.38267123 15.329415 0.00086865876 0.027500466
0.38300714 15.348187 0.00086893613 0.027502459
0.38311633 15.3963 0.00086942328 0.027519122
0.38316419 15.414961 0.00087044151 0.027529459
0.38316667 15.44802 0.00087117844 0.027553859
0.38323704 15.448927 0.00087238073 0.027574931
0.38340474 15.459545 0.00087314403 0.027588634
0.38365843 15.465374 0.00087356555 0.027601821
0.38374069 15.475417 0.00087389306 0.027615091
0.38386922 15.484053 0.00087430628 0.027619273
0.38393299 15.488427 0.00087480921 0.027692024
0.38470265 15.518629 0.00087483064 0.027700073
0.38473701 15.520824 0.00087508442 0.027728324
0.38484134 15.533255 0.00087535499 0.027746467
0.38484674 15.542992 0.00087709084 0.027758156
0.38501533 15.579113 0.00087726364 0.027781562
0.38505986 15.609587 0.00087901165 0.027793982
0.38508231 15.624041 0.00087950659 0.02780991
0.38527918 15.687235 0.000879709 0.027829262
0.3853187 15.69295 0.00088039936 0.027872729
0.3857013 15.697637 0.00088042233 0.027875571
0.38573006 15.7007 0.00088043218 0.027893128
0.38580795 15.701467 0.00088073289 0.02794201
0.38585661 15.70148 0.00088074008 0.027956122
0.38618827 15.738536 0.00088120914 0.027959844
0.38628883 15.763689 0.00088141111 0.028038614
0.38645088 15.78724 0.0008820911 0.028073831
0.38705846 15.870354 0.0008832591 0.028077166
0.38721741 15.872889 0.00088588393 0.028123131
0.38746593 15.88572 0.00088711829 0.028133133
0.38798311 15.906783 0.00088922319 0.028134018
0.3880344 15.931254 0.00088970113 0.028202729
0.38813219 15.937009 0.00088970221 0.028212188
0.38849716 15.947462 0.00089057381 0.028306105
0.38860244 16.008478 0.00089164646 0.02835274
0.38894173 16.087851 0.0008919213 0.028368039
0.38896967 16.107771 0.00089268781 0.028373461
0.38899534 16.116553 0.00089309345 0.028391906
0.38903841 16.126902 0.00089319907 0.028392708
0.38927695 16.134802 0.00089353587 0.028472314
0.38948032 16.140264 0.00089370858 0.028494417
0.38977754 16.165838 0.0008942314 0.028616583
0.38979361 16.178563 0.00089779615 0.028617585
0.39020197 16.206797 0.00089783537 0.028771088
0.39025406 16.2127 0.00089949851 0.028844702
0.39041241 16.232354 0.0009007717 0.02885404
0.39051427 16.236301 0.00090087575 0.028856796
0.3905539 16.238101 0.00090093029 0.028894477
0.39108738 16.247858 0.00090100321 0.028946425
0.39110846 16.270193 0.00090391593 0.029089875
0.39121012 16.270353 0.00090396439 0.029104239
0.39134747 16.317607 0.00090424197 0.029114228
0.39148953 16.328063 0.00090453213 0.029134559
0.39207116 16.334181 0.00090465416 0.02915163
0.39259402 16.336319 0.00090598647 0.029179476
0.39260936 16.338282 0.00090621365 0.029243726
0.39284011 16.369218 0.00090796667 0.029352968
0.39328462 16.379426 0.00090802213 0.029378528
0.39344258 16.407055 0.00090868776 0.029395117
0.39353476 16.412722 0.00091066037 0.029414932
0.39393708 16.438393 0.00091207424 0.029424069
0.39399506 16.466898 0.00091400028 0.029493175
0.39499394 16.471137 0.00091407784 0.029551329
0.39542513 16.476412 0.00091424362 0.029559917
0.39567907 16.482304 0.00091471053 0.029688848
0.39580857 16.506471 0.0009157657 0.029762698
0.3958687 16.534944 0.00091595185 0.029838252
0.39635863 16.553969 0.00091622501 0.029839989
0.39699464 16.579131 0.00091699093 0.029849179
0.39715369 16.631825 0.0009175145 0.029890728
0.39788125 16.637637 0.00091969169 0.029905031
0.39864284 16.652146 0.00091991028 0.029958694
0.39926413 16.663373 0.00092015118 0.029994239
0.39967936 16.671461 0.0009211505 0.030003892
0.4002364 16.680303 0.00092266488 0.030077727
0.40048102 16.70241 0.00092278096 0.03011268
0.40060219 16.806126 0.00092281704 0.030193085
0.40095332 16.811851 0.00092296574 0.030202802
0.40116719 16.814734 0.00092379757 0.030207994
0.40119472 16.844368 0.00092432392 0.030236138
0.40171972 16.84545 0.00092454111 0.030241489
0.40186398 16.846849 0.00092479495 0.030258369
0.4019154 16.860449 0.00092482684 0.030277849
0.40319334 16.89935 0.00092491174 0.030302929
0.40323732 16.973677 0.00092492202 0.030319653
0.40349052 16.993065 0.00092600876 0.030405143
0.40484172 17.000635 0.00092628428 0.030413565
0.40667586 17.036915 0.00092641474 0.030427283
0.40693586 17.048636 0.00092652528 0.030474921
0.40715196 17.078328 0.0009277118 0.030594321
0.40794087 17.093987 0.00092813115 0.030645484
0.40796636 17.095064 0.00092833266 0.030647041
0.40803702 17.105549 0.00092870425 0.030769825
0.40971831 17.123691 0.00092906728 0.030771008
0.41000984 17.148784 0.00093017889 0.030771324
0.41033234 17.182615 0.00093108374 0.030787032
0.41039148 17.184279 0.00093133072 0.03083023
0.41188763 17.198312 0.00093133535 0.030870902
0.41211451 17.21343 0.00093169446 0.030894138
0.41225928 17.277032 0.00093250921 0.030906153
0.41226824 17.302886 0.00093286598 0.030906487
0.41327019 17.346633 0.00093441243 0.030965884
0.41435381 17.379919 0.00093448856 0.030974213
0.41460057 17.398899 0.0009349515 0.030989297
0.41473909 17.405971 0.00093520033 0.031003527
0.41571299 17.417925 0.00093623131 0.031035398
0.41585196 17.420006 0.00093678095 0.031041044
0.41602076 17.451145 0.00093681161 0.031193066
0.41626293 17.485932 0.00093704251 0.031230594
0.41689344 17.539356 0.00093727582 0.031244026
0.41716589 17.583823 0.00093747452 0.031282793
0.4179546 17.625544 0.00093793586 0.03136965
0.41809789 17.630723 0.00093872306 0.031384784
0.41824309 17.658131 0.00093996216 0.031406463
0.41866842 17.66061 0.0009407811 0.031425922
0.41955326 17.677018 0.00094123371 0.031441691
0.42046995 17.710553 0.0009412938 0.031490673
0.42062852 17.767154 0.00094168048 0.031512492
0.42079768 17.8171 0.00094232951 0.031535706
0.42118129 17.905925 0.00094259823 0.031537593
0.42122619 17.929619 0.00094268628 0.031540618
0.42148563 17.950977 0.00094291416 0.031546136
0.42233497 17.952457 0.00094321183 0.031600551
0.4246167 17.983519 0.00094335919 0.031617413
0.424863 17.984828 0.00094569251 0.031659986
0.42513147 17.985219 0.00094635176 0.031665082
0.42649761 17.989819 0.00094670907 0.031671472
0.42709601 18.087527 0.00094697645 0.031672764
0.4273551 18.089905 0.00094718092 0.031731115
0.42753937 18.104668 0.00094793566 0.031820314
0.42772819 18.118949 0.00094813335 0.031968694
0.42811919 18.140152 0.00094849719 0.032048636
0.4281469 18.189318 0.00094916996 0.032087466
0.42837715 18.198744 0.0009497152 0.032102407
0.42955403 18.20863 0.00095024719 0.032130629
0.43015771 18.214526 0.00095045697 0.032189302
0.43036714 18.262202 0.00095284464 0.032193187
0.43044903 18.310911 0.0009529428 0.032253933
0.43119932 18.324531 0.0009535743 0.032272007
0.43148458 18.339117 0.00095360205 0.032278886
0.43270875 18.345715 0.00095424491 0.032359058
0.43288163 18.364131 0.00095822391 0.032363864
0.43304351 18.381763 0.00095936239 0.032381424
0.43314732 18.401339 0.00095985565 0.032393807
0.43329913 18.424934 0.00095989193 0.032443574
0.43350639 18.430643 0.00096031808 0.032478916
0.43451729 18.482804 0.00096144731 0.032522405
0.43478321 18.502535 0.00096293117 0.032535187
0.43544554 18.515013 0.00096393167 0.032554695
0.43728544 18.570796 0.00096536324 0.032568518
0.43741697 18.602707 0.00096585703 0.032584524
0.43833179 18.613722 0.0009660182 0.032638985
0.43887002 18.640464 0.00096698078 0.032778213
0.4389469 18.674166 0.0009671902 0.032779323
0.43895037 18.703712 0.00096918446 0.03294338
0.43917544 18.713855 0.00096949983 0.032947785
0.43955272 18.727565 0.00097074193 0.032997486
0.44036054 18.746088 0.00097078309 0.032997636
0.4408759 18.778809 0.00097173141 0.033069279
0.44152764 18.79429 0.00097299673 0.033103644
0.44194805 18.79474 0.00097440792 0.033127458
0.442017 18.810314 0.00097461814 0.033179264
0.44219388 18.827411 0.00097463101 0.033184194
0.44249371 18.841949 0.00097575486 0.033254688
0.44273834 18.842271 0.00097601611 0.033303722
0.44299603 18.848254 0.00097921568 0.03332402
0.44390193 18.863659 0.00098016249 0.033365372
0.44496477 18.868563 0.0009810841 0.033423689
0.44589075 18.888551 0.00098115347 0.033470772
0.44607779 18.918839 0.00098196879 0.03349571
0.44614252 18.950499 0.00098231196 0.033509524
0.44683258 19.020296 0.00098264318 0.033524559
0.44758035 19.031586 0.00098343712 0.033569213
0.44760587 19.05386 0.0009835198 0.033615085
0.44867228 19.067422 0.00098685397 0.033644129
0.44911238 19.081553 0.00098689554 0.033674327
0.44990259 19.092083 0.00098691887 0.033732177
0.44996923 19.130586 0.00098694179 0.033791166
0.45054023 19.147733 0.00098722669 0.033795541
0.45057128 19.163498 0.00098803041 0.033842723
0.45070942 19.164312 0.00099042685 0.033877087
0.45079499 19.180117 0.00099113525 0.033887964
0.45102867 19.232565 0.00099366395 0.033975349
0.45111248 19.298111 0.00099389002 0.034011465
0.45202637 19.299961 0.00099416204 0.034241317
0.45352719 19.302485 0.0009950219 0.03425353
0.45424134 19.303155 0.00099624029 0.034277328
0.45451033 19.319709 0.00099771936 0.034344847
0.45477821 19.320069 0.00099797356 0.034544018
0.45554241 19.342299 0.00099944931 0.03455525
0.45631102 19.368737 0.0010015228 0.034588703
0.45745917 19.388507 0.0010016224 0.034603452
0.45761388 19.39298 0.0010027615 0.03464337
0.45867685 19.405337 0.0010038351 0.03471386
0.45919248 19.41706 0.0010050675 0.034730429
0.45980435 19.435195 0.0010053994 0.034778873
0.46009542 19.448939 0.0010054536 0.034801484
0.46055833 19.466121 0.001005689 0.034823205
0.46103252 19.488399 0.0010060379 0.034870459
0.46161122 19.507244 0.0010088192 0.034905605
0.46422743 19.611522 0.0010105564 0.0349665
0.46582898 19.611812 0.0010106104 0.035023389
0.46589405 19.640912 0.0010111786 0.03504894
0.4663197 19.838269 0.0010117769 0.035070128
0.46732593 19.898496 0.0010126451 0.035088898
0.4677348 19.933813 0.0010136259 0.03513709
0.46874921 19.958139 0.0010137699 0.035149934
0.4703362 20.031253 0.0010150211 0.03517169
0.47236312 20.107721 0.001017281 0.035191292
0.47317221 20.126535 0.0010187004 0.035257624
0.47579955 20.187947 0.0010189037 0.035328486
0.47587382 20.193307 0.0010196056 0.035376558
0.47688655 20.213665 0.0010204605 0.035402796
0.47702005 20.346744 0.0010213326 0.035426687
0.47732688 20.379492 0.0010213395 0.035474233
0.47766912 20.393886 0.0010219221 0.035701772
0.47830752 20.400131 0.001022104 0.035731568
0.47850923 20.410942 0.0010236597 0.035740804
0.47859845 20.415039 0.0010245906 0.035796858
0.47992116 20.455496 0.0010281175 0.035958997
0.4799272 20.463734 0.0010282217 0.03596591
0.48016674 20.472154 0.0010290157 0.036081843
0.48053648 20.482196 0.0010297516 0.036141184
0.4805529 20.533061 0.0010298882 0.036233791
0.48111594 20.536547 0.0010319047 0.036273344
0.48117887 20.550744 0.0010344528 0.036275582
0.48140919 20.591656 0.001034468 0.036300387
0.48199826 20.59198 0.0010348614 0.036371864
0.48227605 20.617642 0.0010351064 0.036471589
0.48247882 20.629755 0.0010362605 0.036550422
0.48283927 20.683077 0.0010373523 0.036621215
0.48517281 20.731681 0.0010375697 0.036628656
0.48520889 20.741545 0.0010383692 0.036774698
0.48622414 20.826025 0.0010395728 0.036799322
0.48706961 20.840172 0.0010405396 0.036957902
0.48732015 20.907363 0.001045283 0.037020734
0.48812289 20.946025 0.0010453405 0.037084655
0.48835373 20.996302 0.0010456971 0.037101051
0.48990598 20.999707 0.0010482159 0.037162224
0.49044288 21.104323 0.0010495015 0.03716681
0.49100781 21.126727 0.0010519079 0.037221803
0.49103831 21.210142 0.0010519751 0.037292789
0.49340126 21.240013 0.0010523375 0.037317296
0.49375951 21.279147 0.0010536639 0.037417636
0.49400065 21.382173 0.0010538761 0.037491841
0.49630023 21.413944 0.0010569629 0.037562888
0.49676592 21.425463 0.0010604481 0.037640719
0.49720426 21.448085 0.0010620084 0.037667685
0.49755217 21.476331 0.0010621869 0.037769539
0.49826737 21.555798 0.0010637242 0.037805992
0.49904035 21.600839 0.0010661979 0.037871005
0.50035477 21.608956 0.0010677254 0.037913203
0.50087415 21.735852 0.0010677886 0.037931597
0.50122535 21.736045 0.0010688068 0.037967127
0.50193185 21.749772 0.0010693266 0.038064172
0.50230121 21.770359 0.001069504 0.038064977
0.50331176 21.778567 0.0010703162 0.038104307
0.50458825 21.835371 0.0010740115 0.038218272
0.50463557 21.851516 0.0010752153 0.038403695
0.505318 21.917544 0.0010756126 0.038463359
0.5062214 21.965223 0.0010757027 0.038530765
0.5062614 22.021752 0.0010791775 0.038664012
0.50645395 22.051788 0.0010801149 0.038761746
0.50699953 22.126797 0.0010808565 0.038773138
0.50834944 22.144208 0.0010823449 0.038816867
0.5095147 22.166331 0.0010830294 0.038897308
0.51136876 22.194364 0.0010835265 0.03889844
0.51196358 22.207499 0.0010835957 0.038919535
0.51279111 22.223207 0.0010839742 0.039109863
0.51286303 22.230874 0.0010845414 0.039169534
0.5131196 22.286689 0.0010860529 0.039375599
0.51332495 22.341041 0.0010867646 0.039387587
0.51376262 22.423407 0.0010877828 0.039524292
0.51386462 22.427469 0.0010894324 0.039532816
0.51415549 22.503422 0.001090413 0.039562855
0.51468045 22.520682 0.0010906829 0.03966816
0.51630103 22.538065 0.0010926709 0.039857673
0.51825845 22.638463 0.0010950538 0.039918202
0.5184634 22.658379 0.0010957576 0.040171764
0.51852311 22.825147 0.0010959634 0.040278515
0.51882354 22.864718 0.0011010605 0.040484318
0.51886327 23.003284 0.001101277 0.040587289
0.51903315 23.113752 0.0011013495 0.040595615
0.51927108 23.168478 0.0011033504 0.040766086
0.52038873 23.180131 0.0011036095 0.040824881
0.5211012 23.183279 0.0011056527 0.040839154
0.52180546 23.319083 0.0011068828 0.040925684
0.52269699 23.348693 0.0011094563 0.040974415
0.52308236 23.38138 0.0011103034 0.040985972
0.52334981 23.402622 0.001111982 0.041032152
0.52377917 23.442092 0.001114939 0.041038676
0.52410251 23.470957 0.0011159601 0.041082126
0.52414593 23.665151 0.001116894 0.041084464
0.52415221 23.68881 0.0011169711 0.041108437
0.52516158 23.758793 0.0011209467 0.04120153
0.52754653 23.847243 0.0011237649 0.041316752
0.52824836 23.869895 0.0011259995 0.04132497
0.52977751 23.901733 0.0011295164 0.041367396
0.52991492 23.912791 0.0011304446 0.041473662
0.53023242 24.054471 0.0011309461 0.041522727
0.53026623 24.111849 0.0011349944 0.041656464
0.53037401 24.135144 0.0011377527 0.041698972
0.53075034 24.177058 0.0011382061 0.042058896
0.53253226 24.410108 0.0011386573 0.042247878
0.53365086 24.478769 0.0011401058 0.042368772
0.53460947 24.559385 0.0011493958 0.042576642
0.53461968 24.597176 0.0011524388 0.042639121
0.53474726 24.744016 0.001152483 0.042781968
0.53618408 25.049405 0.0011525212 0.043000176
0.53641023 25.130735 0.001156334 0.043353926
0.53802663 25.205095 0.0011587173 0.043411733
0.53986285 25.244266 0.0011601487 0.04357943
0.54007344 25.426078 0.0011602183 0.043928195
0.54073997 25.430065 0.0011606968 0.044033688
0.5455632 25.520689 0.0011608662 0.044053476
0.54621923 25.535161 0.0011627228 0.044082989
0.54677689 25.545112 0.0011642528 0.044434146
0.54694094 25.742457 0.0011650987 0.04446885
0.54732157 25.89658 0.0011654623 0.044643714
0.54747143 25.9881 0.0011667272 0.044646857
0.54828662 25.9957 0.0011680755 0.044662274
0.55048549 26.003354 0.0011690088 0.044787962
0.55053648 26.013973 0.0011690226 0.045240721
0.55076449 26.086166 0.0011701134 0.045623933
0.55177382 26.133232 0.001170555 0.045636604
0.55621638 26.194875 0.0011721945 0.04572419
0.55645706 26.221298 0.0011730166 0.04577201
0.55659693 26.257551 0.0011787189 0.04591907
0.55752019 26.313458 0.0011794405 0.045969637
0.55768937 26.366998 0.0011815598 0.046018325
0.55963759 26.493006 0.0011874239 0.046211738
0.55966132 26.498488 0.0011884158 0.046516086
0.56051987 26.666248 0.0011885257 0.046573541
0.56056298 26.745375 0.0011908834 0.046686149
0.56083861 26.751944 0.0011933986 0.046860961
0.56192599 26.917388 0.0011947536 0.0468664
0.5622063 26.953977 0.0011949685 0.046928608
0.56270848 26.992559 0.0011961766 0.047217795
0.56306889 27.005631 0.0011975451 0.047320632
0.56311867 27.049925 0.0011978129 0.047817056
0.56571358 27.06961 0.0012008615 0.047860841
0.56590042 27.123717 0.0012012341 0.048019234
0.56750077 27.325949 0.0012020808 0.048350236
0.56859374 27.614771 0.0012089642 0.048629691
0.56954525 27.634894 0.0012092798 0.048889851
0.56955455 27.684342 0.0012099106 0.04890037
0.57034375 27.709451 0.0012111743 0.049006942
0.57066219 28.066059 0.0012135172 0.04900772
0.57139075 28.125057 0.0012144668 0.049137423
0.57209002 28.234257 0.0012171659 0.049480094
0.57303929 28.504381 0.0012178652 0.049497601
0.57508466 28.633532 0.0012219401 0.049585422
0.57681498 28.718518 0.0012220733 0.050424871
0.57704989 28.869059 0.0012230277 0.050463406
0.57705966 28.884869 0.0012255023 0.05046498
0.57836809 28.983642 0.0012262245 0.050471938
0.57912284 29.053733 0.0012264218 0.050486579
0.58194053 29.061949 0.001226635 0.051041493
0.58218216 29.115781 0.0012275387 0.051187416
0.58299357 29.55351 0.0012376093 0.051407147
0.5832396 29.658305 0.0012439924 0.051485164
0.58502328 29.730519 0.0012477043 0.05149531
0.58863113 29.883882 0.0012494529 0.051633751
0.5908619 30.218531 0.0012520266 0.052091591
0.59099331 30.287653 0.0012521043 0.052282687
0.59248314 30.407501 0.0012557974 0.052582119
0.59671639 30.910162 0.0012587453 0.052604126
0.59864105 31.175403 0.0012621773 0.05332028
0.59867218 31.176481 0.0012771083 0.053385384
0.59971407 31.435855 0.0012782105 0.053642921
0.60006342 31.496407 0.0012798092 0.053712788
0.60192945 31.571397 0.0012823568 0.054163966
0.60293948 31.705907 0.0012868454 0.054276366
0.6033689 32.494904 0.0012915266 0.055142244
0.60651978 32.575044 0.0012936493 0.055397701
0.60674719 33.110047 0.0012973781 0.055531956
0.60674857 33.348898 0.0013077195 0.05606469
0.6075434 33.459703 0.0013104139 0.057332632
0.60862573 33.674235 0.0013116051 0.057603914
0.60998752 33.6799 0.0013208144 0.057890722
0.61051334 33.685188 0.0013297495 0.058006088
0.61295173 33.810821 0.0013328606 0.059033183
0.61509488 34.014575 0.0013329446 0.059076489
0.61555966 34.26686 0.0013420793 0.059416216
0.61729979 34.655371 0.0013457965 0.061522843
0.61937199 35.898748 0.001377786 0.062172877
0.62226481 36.027849 0.0013783927 0.062594339
0.62683849 36.253153 0.0013885155 0.062663784
0.62725642 36.254088 0.0014510264 0.064888696
0.62858376 36.353886 0.0023623147 0.066761189
0.62872127 38.34651 0.0027623282 0.067265633
0.63526857 40.340001 0.0029682978 0.071488229
0.63942594 45.257251 0.0038157066 0.088183036
