t Tsurf Tprobe theta dTdt dlnR
2.7222222 10.031717 15.132332 0.15018156 -0.15968077 0.00045510898
2.7611111 10.023461 15.095427 0.15016646 -0.15661961 0.00044765196
2.8 10.016446 15.059239 0.1501514 -0.15354223 0.00044014298
2.8388889 10.010673 15.02377 0.1501364 -0.15044888 0.00043258296
2.8777778 10.006143 14.989025 0.15012145 -0.14733981 0.00042497284
2.9166667 10.002856 14.955007 0.15010655 -0.14421527 0.0004173136
2.9555556 10.000812 14.92172 0.1500917 -0.14107554 0.00040960624
2.9944444 10.000013 14.889167 0.15007691 -0.13792089 0.0004018518
3.0333333 10.000457 14.857353 0.15006217 -0.13475158 0.00039405134
3.0722222 10.002145 14.826279 0.15004748 -0.13156792 0.00038620595
3.1111111 10.005077 14.79595 0.15003284 -0.12837018 0.00037831676
3.15 10.009252 14.766369 0.15001825 -0.12515866 0.0003703849
3.1888889 10.014669 14.737539 0.15000372 -0.12193366 0.00036241154
3.2277778 10.02133 14.709463 0.14998923 -0.11869548 0.00035439788
3.2666667 10.029231 14.682145 0.1499748 -0.11544442 0.00034634513
3.3055556 10.038374 14.655586 0.14996042 -0.1121808 0.00033825452
3.3444444 10.048757 14.62979 0.14994609 -0.10890492 0.00033012732
3.3833333 10.060378 14.60476 0.14993181 -0.10561711 0.00032196481
3.4222222 10.073237 14.580499 0.14991757 -0.10231768 0.00031376827
3.4611111 10.087332 14.557009 0.14990339 -0.099006952 0.00030553902
3.5 10.102662 14.534293 0.14988926 -0.095685259 0.0002972784
3.5388889 10.119225 14.512353 0.14987519 -0.092352924 0.00028898775
3.5777778 10.137019 14.491192 0.14986116 -0.089010278 0.00028066843
3.6166667 10.156044 14.470812 0.14984718 -0.085657652 0.00027232181
3.6555556 10.176296 14.451215 0.14983325 -0.082295382 0.00026394929
3.6944444 10.197773 14.432405 0.14981937 -0.078923802 0.00025555225
3.7333333 10.220474 14.414382 0.14980554 -0.075543251 0.00024713211
3.7722222 10.244396 14.397149 0.14979176 -0.072154069 0.0002386903
3.8111111 10.269536 14.380708 0.14977803 -0.068756596 0.00023022823
3.85 10.295892 14.36506 0.14976435 -0.065351177 0.00022174734
3.8888889 10.323462 14.350208 0.14975072 -0.061938154 0.00021324909
3.9277778 10.352241 14.336154 0.14973715 -0.058517874 0.00020473491
3.9666667 10.382228 14.322898 0.14972362 -0.055090684 0.00019620627
4.0055556 10.41342 14.310443 0.14971014 -0.051656932 0.00018766463
4.0444444 10.445812 14.29879 0.14969671 -0.048216967 0.00017911145
4.0833333 10.479402 14.28794 0.14968333 -0.04477114 0.0001705482
4.1222222 10.514186 14.277895 0.14967001 -0.041319803 0.00016197634
4.1611111 10.55016 14.268656 0.14965673 -0.037863308 0.00015339737
4.2 10.587322 14.260224 0.1496435 -0.034402009 0.00014481273
4.2388889 10.625666 14.2526 0.14963032 -0.030936262 0.00013622392
4.2777778 10.66519 14.245786 0.1496172 -0.02746642 0.0001276324
4.3166667 10.705888 14.239782 0.14960412 -0.023992842 0.00011903963
4.3555556 10.747757 14.234588 0.1495911 -0.020515884 0.00011044709
4.3944444 10.790792 14.230207 0.14957813 -0.017035905 0.00010185624
4.4333333 10.834989 14.226637 0.14956521 -0.013553265 9.3268534e-05
4.4722222 10.880344 14.223881 0.14955233 -0.010068322 8.4685426e-05
4.5111111 10.926851 14.221938 0.14953952 -0.0065814387 7.610836e-05
4.55 10.974505 14.220809 0.14952675 -0.0030929754 6.7538773e-05
4.5888889 11.023303 14.220495 0.14951403 0.00039670535 5.8978093e-05
4.6277778 11.073239 14.220994 0.14950137 0.0038872407 5.0427738e-05
4.6666667 11.124307 14.222309 0.14948876 0.007378267 4.1889113e-05
4.7055556 11.176502 14.224437 0.1494762 0.01086942 3.3363613e-05
4.7444444 11.229819 14.227381 0.14946369 0.014360335 2.4852618e-05
4.7833333 11.284253 14.231139 0.14945124 0.017850647 1.6357492e-05
4.8222222 11.339797 14.235712 0.14943883 0.021339989 7.8795835e-06
4.8611111 11.396446 14.241098 0.14942649 0.024827995 -5.7977596e-07
4.9 11.454195 14.247298 0.14941419 0.028314297 -9.0192748e-06
4.9388889 11.513036 14.254312 0.14940195 0.031798529 -1.7437621e-05
4.9777778 11.572965 14.262138 0.14938977 0.035280322 -2.5833546e-05
5.0166667 11.633974 14.270777 0.14937763 0.038759308 -3.4205802e-05
5.0555556 11.696058 14.280227 0.14936556 0.042235117 -4.2553168e-05
5.0944444 11.75921 14.290488 0.14935353 0.045707379 -5.0874448e-05
5.1333333 11.823423 14.301558 0.14934156 0.049175725 -5.9168472e-05
5.1722222 11.888691 14.313438 0.14932965 0.052639785 -6.7434103e-05
5.2111111 11.955007 14.326125 0.1493178 0.056099186 -7.567023e-05
5.25 12.022365 14.339619 0.149306 0.059553559 -8.3875775e-05
5.2888889 12.090756 14.353918 0.14929425 0.06300253 -9.2049695e-05
5.3277778 12.160175 14.369021 0.14928256 0.066445727 -0.00010019098
5.3666667 12.230614 14.384928 0.14927093 0.069882777 -0.00010829865
5.4055556 12.302065 14.401635 0.14925936 0.073313308 -0.00011637176
5.4444444 12.374522 14.419142 0.14924785 0.076736944 -0.00012440942
5.4833333 12.447976 14.437448 0.14923639 0.080153311 -0.00013241075
5.5222222 12.52242 14.456549 0.14922499 0.083562034 -0.00014037493
5.5611111 12.597847 14.476446 0.14921365 0.086962735 -0.00014830115
5.6 12.674248 14.497134 0.14920237 0.090355039 -0.00015618868
5.6388889 12.751616 14.518614 0.14919115 0.093738568 -0.00016403677
5.6777778 12.829943 14.540882 0.14917999 0.097112942 -0.00017184474
5.7166667 12.90922 14.563936 0.1491689 0.10047778 -0.00017961193
5.7555556 12.98944 14.587774 0.14915786 0.1038327 -0.00018733771
5.7944444 13.070593 14.612394 0.14914688 0.10717733 -0.00019502146
5.8333333 13.152672 14.637793 0.14913597 0.11051127 -0.00020266261
5.8722222 13.235668 14.663969 0.14912512 0.11383414 -0.00021026056
5.9111111 13.319572 14.690919 0.14911433 0.11714556 -0.00021781475
5.95 13.404377 14.71864 0.1491036 0.12044512 -0.00022532461
5.9888889 13.490072 14.74713 0.14909294 0.12373245 -0.00023278956
6.0277778 13.576649 14.776386 0.14908234 0.12700714 -0.00024020901
6.0666667 13.6641 14.806404 0.14907181 0.1302688 -0.00024758234
6.1055556 13.752414 14.837181 0.14906134 0.13351703 -0.0002549089
6.1444444 13.841583 14.868716 0.14905094 0.13675141 -0.000262188
6.1833333 13.931598 14.901003 0.1490406 0.13997154 -0.00026941891
6.2222222 14.02245 14.93404 0.14903033 0.14317701 -0.00027660083
6.2611111 14.114128 14.967823 0.14902013 0.1463674 -0.00028373293
6.3 14.206623 15.002349 0.14901 0.14954228 -0.00029081426
6.3388889 14.299927 15.037614 0.14899993 0.15270121 -0.00029784377
6.3777778 14.394028 15.073614 0.14898993 0.15584377 -0.00030482023
6.4166667 14.488918 15.110346 0.14898 0.1589695 -0.00031174191
6.4555556 14.584587 15.147805 0.14897014 0.16207794 -0.00031860582
6.4944444 14.681024 15.185987 0.14896035 0.16516861 -0.00032540482
6.5333333 14.77822 15.224888 0.14895064 0.16824101 -0.00033211386
6.5722222 14.876164 15.264505 0.14894099 0.17129461 -0.00033858606
6.6111111 14.974847 15.304831 0.14893141 0.17432884 -0.00034376522
6.65 15.074258 15.345864 0.14892191 0.17734312 -0.00034782011
6.6888889 15.174387 15.387597 0.14891248 0.18033755 -0.00035171187
6.7277778 15.275223 15.430027 0.14890312 0.18331332 -0.00035554145
6.7666667 15.376756 15.473148 0.14889384 0.18627182 -0.00036000821
6.8055556 15.478976 15.516958 0.14888463 0.18921408 -0.00036582866
6.8444444 15.581872 15.561452 0.14887549 0.19214043 -0.0003716981
6.8833333 15.685433 15.606628 0.14886643 0.19504987 -0.00037754199
6.9222222 15.789649 15.652481 0.14885745 0.19794084 -0.00038335891
6.9611111 15.894508 15.699006 0.14884854 0.20081203 -0.00038914848
7 16 15.746199 0.14883971 0.20366249 -0.00039491091
7.0388889 16.106114 15.794054 0.14883096 0.20649145 -0.00040064681
7.0777778 16.212839 15.842568 0.14882228 0.20929828 -0.00040635725
7.1166667 16.320164 15.891733 0.14881369 0.21208241 -0.00041204393
7.1555556 16.428078 15.941546 0.14880517 0.21484328 -0.0004177096
7.1944444 16.536569 15.992 0.14879673 0.21758033 -0.00042335875
7.2333333 16.645626 16.04309 0.14878837 0.220293 -0.00042899393
7.2722222 16.755239 16.09481 0.1487801 0.22298066 -0.00043361075
7.3111111 16.865395 16.147155 0.1487719 0.22564266 -0.00043929217
7.35 16.976083 16.200118 0.14876378 0.2282782 -0.00044966705
7.3888889 17.087292 16.253692 0.14875575 0.2308445 -0.00046483324
7.4277778 17.199011 16.307873 0.1487478 0.23319187 -0.0004803338
7.4666667 17.311226 16.362624 0.14873993 0.23530437 -0.00049683629
7.5055556 17.423928 16.417795 0.14873213 0.23727447 -0.00051017537
7.5444444 17.537105 16.473337 0.14872439 0.23919926 -0.00051645721
7.5833333 17.650744 16.52933 0.14871674 0.2412596 -0.00052275171
7.6222222 17.764833 16.585851 0.14870916 0.24355014 -0.00052898606
